from,to,change,from_score,to_score,from_ukeire_count,to_ukeire_count,from_fixed_ryanmen_count,to_fixed_ryanmen_count
226788m,223678m,ツモ3m / 打8m,"(4, 2, 6, 12, 5.33333)","(12, 4, 0, 12, 7.38462)",4,12,0,1
226788m,224678m,ツモ4m / 打8m,"(4, 2, 6, 12, 5.33333)","(8, 3, 1, 11, 5.9375)",4,8,0,0
226788m,267788m,ツモ7m / 打2m,"(4, 2, 6, 12, 5.33333)","(7, 2, 5, 16, 6.45)",4,7,0,1
226788m,267888m,ツモ8m / 打2m,"(4, 2, 6, 12, 5.33333)","(7, 3, 7, 16, 6.125)",4,7,0,1
226789m,122678m,ツモ1m / 打9m,"(4, 2, 10, 12, 5.95652)","(8, 3, 0, 8, 5.06667)",4,8,0,0
226789m,223678m,ツモ3m / 打9m,"(4, 2, 10, 12, 5.95652)","(12, 4, 0, 12, 7.38462)",4,12,0,1
226789m,224678m,ツモ4m / 打9m,"(4, 2, 10, 12, 5.95652)","(8, 3, 1, 11, 5.9375)",4,8,0,0
226789m,256789m,ツモ5m / 打2m,"(4, 2, 10, 12, 5.95652)","(7, 2, 8, 11, 6)",4,7,0,1
226789m,267789m,ツモ7m / 打2m,"(4, 2, 10, 12, 5.95652)","(7, 2, 7, 11, 5.875)",4,7,0,1
226888m,122888m,ツモ1m / 打6m,"(4, 2, 7, 12, 6.06667)","(8, 3, 0, 8, 4.61538)",4,8,0,0
226888m,223888m,ツモ3m / 打6m,"(4, 2, 7, 12, 6.06667)","(12, 4, 0, 12, 6.54545)",4,12,0,1
226888m,224888m,ツモ4m / 打6m,"(4, 2, 7, 12, 6.06667)","(8, 3, 0, 8, 5.23077)",4,8,0,0
226888m,256888m,ツモ5m / 打2m,"(4, 2, 7, 12, 6.06667)","(8, 2, 2, 12, 6.66667)",4,8,0,1
226888m,267888m,ツモ7m / 打2m,"(4, 2, 7, 12, 6.06667)","(7, 3, 7, 16, 6.125)",4,7,0,1
226999m,122999m,ツモ1m / 打6m,"(4, 2, 7, 12, 6.28571)","(8, 3, 0, 8, 4.61538)",4,8,0,0
226999m,223999m,ツモ3m / 打6m,"(4, 2, 7, 12, 6.28571)","(12, 4, 0, 12, 6.54545)",4,12,0,1
226999m,224999m,ツモ4m / 打6m,"(4, 2, 7, 12, 6.28571)","(8, 3, 0, 8, 5.23077)",4,8,0,0
226999m,256999m,ツモ5m / 打2m,"(4, 2, 7, 12, 6.28571)","(8, 2, 2, 12, 6.66667)",4,8,0,1
226999m,267999m,ツモ7m / 打2m,"(4, 2, 7, 12, 6.28571)","(8, 2, 2, 12, 6.58824)",4,8,0,1
227777m,122777m,ツモ1m / 打7m,"(4, 2, 6, 12, 6)","(8, 3, 0, 8, 4.61538)",4,8,0,0
227777m,223777m,ツモ3m / 打7m,"(4, 2, 6, 12, 6)","(12, 4, 0, 12, 6.54545)",4,12,0,1
227777m,224777m,ツモ4m / 打7m,"(4, 2, 6, 12, 6)","(8, 3, 0, 8, 5.23077)",4,8,0,0
227777m,267777m,ツモ6m / 打2m,"(4, 2, 6, 12, 6)","(8, 2, 1, 12, 6.4)",4,8,0,1
227777m,277778m,ツモ8m / 打2m,"(4, 2, 6, 12, 6)","(8, 2, 1, 12, 6.13333)",4,8,0,1
227778m,122777m,ツモ1m / 打8m,"(4, 2, 5, 12, 5.375)","(8, 3, 0, 8, 4.61538)",4,8,0,0
227778m,223777m,ツモ3m / 打8m,"(4, 2, 5, 12, 5.375)","(12, 4, 0, 12, 6.54545)",4,12,0,1
227778m,224777m,ツモ4m / 打8m,"(4, 2, 5, 12, 5.375)","(8, 3, 0, 8, 5.23077)",4,8,0,0
227778m,277778m,ツモ7m / 打2m,"(4, 2, 5, 12, 5.375)","(8, 2, 1, 12, 6.13333)",4,8,0,1
227779m,122777m,ツモ1m / 打9m,"(4, 2, 4, 12, 5.35714)","(8, 3, 0, 8, 4.61538)",4,8,0,0
227779m,223777m,ツモ3m / 打9m,"(4, 2, 4, 12, 5.35714)","(12, 4, 0, 12, 6.54545)",4,12,0,1
227779m,224777m,ツモ4m / 打9m,"(4, 2, 4, 12, 5.35714)","(8, 3, 0, 8, 5.23077)",4,8,0,0
227789m,122789m,ツモ1m / 打7m,"(4, 2, 6, 12, 5.33333)","(8, 3, 0, 8, 4.85714)",4,8,0,0
227789m,223789m,ツモ3m / 打7m,"(4, 2, 6, 12, 5.33333)","(12, 4, 0, 12, 7)",4,12,0,1
227789m,224789m,ツモ4m / 打7m,"(4, 2, 6, 12, 5.33333)","(8, 3, 0, 8, 5.42857)",4,8,0,0
227789m,267789m,ツモ6m / 打2m,"(4, 2, 6, 12, 5.33333)","(7, 2, 7, 11, 5.875)",4,7,0,1
227789m,277889m,ツモ8m / 打2m,"(4, 2, 6, 12, 5.33333)","(7, 2, 4, 12, 5.78947)",4,7,0,1
227888m,122888m,ツモ1m / 打7m,"(4, 2, 6, 12, 5.52941)","(8, 3, 0, 8, 4.61538)",4,8,0,0
227888m,223888m,ツモ3m / 打7m,"(4, 2, 6, 12, 5.52941)","(12, 4, 0, 12, 6.54545)",4,12,0,1
227888m,224888m,ツモ4m / 打7m,"(4, 2, 6, 12, 5.52941)","(8, 3, 0, 8, 5.23077)",4,8,0,0
227888m,267888m,ツモ6m / 打2m,"(4, 2, 6, 12, 5.52941)","(7, 3, 7, 16, 6.125)",4,7,0,1
227888m,278888m,ツモ8m / 打2m,"(4, 2, 6, 12, 5.52941)","(8, 2, 1, 12, 6.13333)",4,8,0,1
227889m,122789m,ツモ1m / 打8m,"(4, 2, 5, 12, 5.17647)","(8, 3, 0, 8, 4.85714)",4,8,0,0
227889m,223789m,ツモ3m / 打8m,"(4, 2, 5, 12, 5.17647)","(12, 4, 0, 12, 7)",4,12,0,1
227889m,224789m,ツモ4m / 打8m,"(4, 2, 5, 12, 5.17647)","(8, 3, 0, 8, 5.42857)",4,8,0,0
227889m,277889m,ツモ7m / 打2m,"(4, 2, 5, 12, 5.17647)","(7, 2, 4, 12, 5.78947)",4,7,0,1
227899m,122789m,ツモ1m / 打9m,"(4, 2, 5, 12, 5.3125)","(8, 3, 0, 8, 4.85714)",4,8,0,0
227899m,223789m,ツモ3m / 打9m,"(4, 2, 5, 12, 5.3125)","(12, 4, 0, 12, 7)",4,12,0,1
227899m,224789m,ツモ4m / 打9m,"(4, 2, 5, 12, 5.3125)","(8, 3, 0, 8, 5.42857)",4,8,0,0
227899m,278999m,ツモ9m / 打2m,"(4, 2, 5, 12, 5.3125)","(7, 3, 5, 12, 5.65217)",4,7,0,1
227999m,122999m,ツモ1m / 打7m,"(4, 2, 6, 12, 5.6875)","(8, 3, 0, 8, 4.61538)",4,8,0,0
227999m,223999m,ツモ3m / 打7m,"(4, 2, 6, 12, 5.6875)","(12, 4, 0, 12, 6.54545)",4,12,0,1
227999m,224999m,ツモ4m / 打7m,"(4, 2, 6, 12, 5.6875)","(8, 3, 0, 8, 5.23077)",4,8,0,0
227999m,267999m,ツモ6m / 打2m,"(4, 2, 6, 12, 5.6875)","(8, 2, 2, 12, 6.58824)",4,8,0,1
227999m,278999m,ツモ8m / 打2m,"(4, 2, 6, 12, 5.6875)","(7, 3, 5, 12, 5.65217)",4,7,0,1
228888m,122888m,ツモ1m / 打8m,"(4, 2, 5, 12, 5.84615)","(8, 3, 0, 8, 4.61538)",4,8,0,0
228888m,223888m,ツモ3m / 打8m,"(4, 2, 5, 12, 5.84615)","(12, 4, 0, 12, 6.54545)",4,12,0,1
228888m,224888m,ツモ4m / 打8m,"(4, 2, 5, 12, 5.84615)","(8, 3, 0, 8, 5.23077)",4,8,0,0
228888m,278888m,ツモ7m / 打2m,"(4, 2, 5, 12, 5.84615)","(8, 2, 1, 12, 6.13333)",4,8,0,1
228889m,122888m,ツモ1m / 打9m,"(4, 2, 4, 12, 5.35714)","(8, 3, 0, 8, 4.61538)",4,8,0,0
228889m,223888m,ツモ3m / 打9m,"(4, 2, 4, 12, 5.35714)","(12, 4, 0, 12, 6.54545)",4,12,0,1
228889m,224888m,ツモ4m / 打9m,"(4, 2, 4, 12, 5.35714)","(8, 3, 0, 8, 5.23077)",4,8,0,0
228999m,122999m,ツモ1m / 打8m,"(4, 2, 5, 12, 5.53333)","(8, 3, 0, 8, 4.61538)",4,8,0,0
228999m,223999m,ツモ3m / 打8m,"(4, 2, 5, 12, 5.53333)","(12, 4, 0, 12, 6.54545)",4,12,0,1
228999m,224999m,ツモ4m / 打8m,"(4, 2, 5, 12, 5.53333)","(8, 3, 0, 8, 5.23077)",4,8,0,0
228999m,278999m,ツモ7m / 打2m,"(4, 2, 5, 12, 5.53333)","(7, 3, 5, 12, 5.65217)",4,7,0,1
229999m,122999m,ツモ1m / 打9m,"(4, 2, 4, 12, 5.66667)","(8, 3, 0, 8, 4.61538)",4,8,0,0
229999m,223999m,ツモ3m / 打9m,"(4, 2, 4, 12, 5.66667)","(12, 4, 0, 12, 6.54545)",4,12,0,1
229999m,224999m,ツモ4m / 打9m,"(4, 2, 4, 12, 5.66667)","(8, 3, 0, 8, 5.23077)",4,8,0,0
233335m,223333m,ツモ2m / 打5m,"(8, 2, 1, 12, 6.85714)","(12, 4, 0, 8, 6)",8,12,1,1
233336m,223333m,ツモ2m / 打6m,"(8, 2, 1, 12, 6.85714)","(12, 4, 0, 8, 6)",8,12,1,1
233337m,223333m,ツモ2m / 打7m,"(8, 2, 1, 12, 6.75)","(12, 4, 0, 8, 6)",8,12,1,1
233338m,223333m,ツモ2m / 打8m,"(8, 2, 1, 12, 6.13333)","(12, 4, 0, 8, 6)",8,12,1,1
233339m,223333m,ツモ2m / 打9m,"(8, 2, 1, 12, 5.84615)","(12, 4, 0, 8, 6)",8,12,1,1
233346m,123334m,ツモ1m / 打6m,"(7, 3, 9, 12, 6.21739)","(10, 4, 3, 12, 5.78947)",7,10,0,1
233346m,223334m,ツモ2m / 打6m,"(7, 3, 9, 12, 6.21739)","(12, 5, 1, 14, 5.93333)",7,12,0,1
233346m,233344m,ツモ4m / 打6m,"(7, 3, 9, 12, 6.21739)","(12, 5, 0, 11, 5.93333)",7,12,0,1
233346m,233467m,ツモ7m / 打3m,"(7, 3, 9, 12, 6.21739)","(8, 2, 2, 12, 7.2)",7,8,0,1
233346m,333466m,ツモ6m / 打2m,"(7, 3, 9, 12, 6.21739)","(8, 3, 1, 12, 6.21429)",7,8,0,0
233346m,333468m,ツモ8m / 打2m,"(7, 3, 9, 12, 6.21739)","(8, 2, 0, 8, 5.44444)",7,8,0,0
233347m,123334m,ツモ1m / 打7m,"(3, 2, 25, 14, 6.67857)","(10, 4, 3, 12, 5.78947)",3,10,0,1
233347m,223334m,ツモ2m / 打7m,"(3, 2, 25, 14, 6.67857)","(12, 5, 1, 14, 5.93333)",3,12,0,1
233347m,233344m,ツモ4m / 打7m,"(3, 2, 25, 14, 6.67857)","(12, 5, 0, 11, 5.93333)",3,12,0,1
233347m,233345m,ツモ5m / 打7m,"(3, 2, 25, 14, 6.67857)","(14, 5, 0, 12, 7.0625)",3,14,0,1
233347m,233467m,ツモ6m / 打3m,"(3, 2, 25, 14, 6.67857)","(8, 2, 2, 12, 7.2)",3,8,0,1
233347m,233477m,ツモ7m / 打3m,"(3, 2, 25, 14, 6.67857)","(4, 2, 10, 12, 6.47368)",3,4,0,0
233347m,233478m,ツモ8m / 打3m,"(3, 2, 25, 14, 6.67857)","(8, 2, 3, 12, 7.36364)",3,8,0,1
233347m,233479m,ツモ9m / 打3m,"(3, 2, 25, 14, 6.67857)","(4, 1, 13, 11, 5.91667)",3,4,0,0
233348m,123334m,ツモ1m / 打8m,"(3, 2, 24, 14, 6.33333)","(10, 4, 3, 12, 5.78947)",3,10,0,1
233348m,223334m,ツモ2m / 打8m,"(3, 2, 24, 14, 6.33333)","(12, 5, 1, 14, 5.93333)",3,12,0,1
233348m,233344m,ツモ4m / 打8m,"(3, 2, 24, 14, 6.33333)","(12, 5, 0, 11, 5.93333)",3,12,0,1
233348m,233345m,ツモ5m / 打8m,"(3, 2, 24, 14, 6.33333)","(14, 5, 0, 12, 7.0625)",3,14,0,1
233348m,233478m,ツモ7m / 打3m,"(3, 2, 24, 14, 6.33333)","(8, 2, 3, 12, 7.36364)",3,8,0,1
233348m,233488m,ツモ8m / 打3m,"(3, 2, 24, 14, 6.33333)","(4, 2, 8, 12, 5.63158)",3,4,0,0
233348m,233489m,ツモ9m / 打3m,"(3, 2, 24, 14, 6.33333)","(4, 1, 10, 8, 5.25)",3,4,0,0
233348m,333468m,ツモ6m / 打2m,"(3, 2, 24, 14, 6.33333)","(8, 2, 0, 8, 5.44444)",3,8,0,0
233349m,123334m,ツモ1m / 打9m,"(3, 2, 22, 14, 5.88)","(10, 4, 3, 12, 5.78947)",3,10,0,1
233349m,223334m,ツモ2m / 打9m,"(3, 2, 22, 14, 5.88)","(12, 5, 1, 14, 5.93333)",3,12,0,1
233349m,233344m,ツモ4m / 打9m,"(3, 2, 22, 14, 5.88)","(12, 5, 0, 11, 5.93333)",3,12,0,1
233349m,233345m,ツモ5m / 打9m,"(3, 2, 22, 14, 5.88)","(14, 5, 0, 12, 7.0625)",3,14,0,1
233349m,233346m,ツモ6m / 打9m,"(3, 2, 22, 14, 5.88)","(7, 3, 9, 12, 6.21739)",3,7,0,0
233349m,233479m,ツモ7m / 打3m,"(3, 2, 22, 14, 5.88)","(4, 1, 13, 11, 5.91667)",3,4,0,0
233349m,233489m,ツモ8m / 打3m,"(3, 2, 22, 14, 5.88)","(4, 1, 10, 8, 5.25)",3,4,0,0
233349m,233499m,ツモ9m / 打3m,"(3, 2, 22, 14, 5.88)","(4, 2, 6, 8, 5.05556)",3,4,0,0
233355m,123355m,ツモ1m / 打3m,"(4, 2, 10, 14, 7.73333)","(8, 3, 1, 12, 5.93333)",4,8,0,0
233355m,233335m,ツモ3m / 打5m,"(4, 2, 10, 14, 7.73333)","(8, 2, 1, 12, 6.85714)",4,8,0,1
233355m,233345m,ツモ4m / 打5m,"(4, 2, 10, 14, 7.73333)","(14, 5, 0, 12, 7.0625)",4,14,0,1
233355m,333556m,ツモ6m / 打2m,"(4, 2, 10, 14, 7.73333)","(12, 4, 0, 12, 6.90909)",4,12,0,1
233355m,333557m,ツモ7m / 打2m,"(4, 2, 10, 14, 7.73333)","(8, 3, 1, 12, 6.42857)",4,8,0,0
233356m,333556m,ツモ5m / 打2m,"(8, 2, 2, 12, 6.875)","(12, 4, 0, 12, 6.90909)",8,12,1,1
233356m,333566m,ツモ6m / 打2m,"(8, 2, 2, 12, 6.875)","(12, 4, 0, 12, 6.90909)",8,12,1,1
233357m,123357m,ツモ1m / 打3m,"(4, 1, 13, 14, 6.71429)","(8, 2, 0, 8, 5.7)",4,8,0,0
233357m,233335m,ツモ3m / 打7m,"(4, 1, 13, 14, 6.71429)","(8, 2, 1, 12, 6.85714)",4,8,0,1
233357m,233345m,ツモ4m / 打7m,"(4, 1, 13, 14, 6.71429)","(14, 5, 0, 12, 7.0625)",4,14,0,1
233357m,333557m,ツモ5m / 打2m,"(4, 1, 13, 14, 6.71429)","(8, 3, 1, 12, 6.42857)",4,8,0,0
233357m,333577m,ツモ7m / 打2m,"(4, 1, 13, 14, 6.71429)","(8, 3, 1, 12, 6.21429)",4,8,0,0
233357m,333578m,ツモ8m / 打2m,"(4, 1, 13, 14, 6.71429)","(8, 2, 2, 12, 7.17647)",4,8,0,1
233357m,333579m,ツモ9m / 打2m,"(4, 1, 13, 14, 6.71429)","(8, 2, 0, 8, 5.52941)",4,8,0,0
233366m,233336m,ツモ3m / 打6m,"(4, 2, 8, 12, 6.375)","(8, 2, 1, 12, 6.85714)",4,8,0,1
233366m,333466m,ツモ4m / 打2m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 6.21429)",4,8,0,0
233366m,333566m,ツモ5m / 打2m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
233366m,333667m,ツモ7m / 打2m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
233366m,333668m,ツモ8m / 打2m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 5.84615)",4,8,0,0
233367m,333667m,ツモ6m / 打2m,"(8, 2, 2, 12, 6.52632)","(12, 4, 0, 12, 6.90909)",8,12,1,1
233367m,333677m,ツモ7m / 打2m,"(8, 2, 2, 12, 6.52632)","(12, 4, 0, 12, 6.90909)",8,12,1,1
233368m,233336m,ツモ3m / 打8m,"(4, 1, 8, 8, 5.33333)","(8, 2, 1, 12, 6.85714)",4,8,0,1
233368m,233356m,ツモ5m / 打8m,"(4, 1, 8, 8, 5.33333)","(8, 2, 2, 12, 6.875)",4,8,0,1
233368m,333468m,ツモ4m / 打2m,"(4, 1, 8, 8, 5.33333)","(8, 2, 0, 8, 5.44444)",4,8,0,0
233368m,333668m,ツモ6m / 打2m,"(4, 1, 8, 8, 5.33333)","(8, 3, 1, 12, 5.84615)",4,8,0,0
233368m,333688m,ツモ8m / 打2m,"(4, 1, 8, 8, 5.33333)","(8, 3, 0, 8, 5.23077)",4,8,0,0
233377m,233337m,ツモ3m / 打7m,"(4, 2, 7, 12, 6)","(8, 2, 1, 12, 6.75)",4,8,0,1
233377m,333577m,ツモ5m / 打2m,"(4, 2, 7, 12, 6)","(8, 3, 1, 12, 6.21429)",4,8,0,0
233377m,333677m,ツモ6m / 打2m,"(4, 2, 7, 12, 6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
233377m,333778m,ツモ8m / 打2m,"(4, 2, 7, 12, 6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
233377m,333779m,ツモ9m / 打2m,"(4, 2, 7, 12, 6)","(8, 3, 1, 12, 5.84615)",4,8,0,0
233378m,333778m,ツモ7m / 打2m,"(8, 2, 2, 12, 6.31579)","(12, 4, 0, 12, 6.90909)",8,12,1,1
233378m,333788m,ツモ8m / 打2m,"(8, 2, 2, 12, 6.31579)","(12, 4, 0, 12, 6.54545)",8,12,1,1
233379m,233337m,ツモ3m / 打9m,"(4, 1, 7, 8, 5.14286)","(8, 2, 1, 12, 6.75)",4,8,0,1
233379m,333579m,ツモ5m / 打2m,"(4, 1, 7, 8, 5.14286)","(8, 2, 0, 8, 5.52941)",4,8,0,0
233379m,333679m,ツモ6m / 打2m,"(4, 1, 7, 8, 5.14286)","(8, 2, 2, 12, 6.66667)",4,8,0,1
233379m,333779m,ツモ7m / 打2m,"(4, 1, 7, 8, 5.14286)","(8, 3, 1, 12, 5.84615)",4,8,0,0
233379m,333799m,ツモ9m / 打2m,"(4, 1, 7, 8, 5.14286)","(8, 3, 0, 8, 4.92308)",4,8,0,0
233388m,233338m,ツモ3m / 打8m,"(4, 2, 5, 12, 5.375)","(8, 2, 1, 12, 6.13333)",4,8,0,1
233388m,333688m,ツモ6m / 打2m,"(4, 2, 5, 12, 5.375)","(8, 3, 0, 8, 5.23077)",4,8,0,0
233388m,333788m,ツモ7m / 打2m,"(4, 2, 5, 12, 5.375)","(12, 4, 0, 12, 6.54545)",4,12,0,1
233388m,333889m,ツモ9m / 打2m,"(4, 2, 5, 12, 5.375)","(8, 3, 0, 8, 4.61538)",4,8,0,0
233389m,233338m,ツモ3m / 打9m,"(4, 1, 4, 8, 4.6)","(8, 2, 1, 12, 6.13333)",4,8,0,1
233389m,333889m,ツモ8m / 打2m,"(4, 1, 4, 8, 4.6)","(8, 3, 0, 8, 4.61538)",4,8,0,0
233389m,333899m,ツモ9m / 打2m,"(4, 1, 4, 8, 4.6)","(8, 3, 0, 8, 4.30769)",4,8,0,0
233399m,233339m,ツモ3m / 打9m,"(4, 2, 3, 8, 4.66667)","(8, 2, 1, 12, 5.84615)",4,8,0,1
233399m,333799m,ツモ7m / 打2m,"(4, 2, 3, 8, 4.66667)","(8, 3, 0, 8, 4.92308)",4,8,0,0
233399m,333899m,ツモ8m / 打2m,"(4, 2, 3, 8, 4.66667)","(8, 3, 0, 8, 4.30769)",4,8,0,0
233446m,123344m,ツモ1m / 打6m,"(7, 2, 10, 16, 7.84211)","(11, 4, 1, 12, 7)",7,11,1,1
233446m,233344m,ツモ3m / 打6m,"(7, 2, 10, 16, 7.84211)","(12, 5, 0, 11, 5.93333)",7,12,1,1
233446m,233444m,ツモ4m / 打6m,"(7, 2, 10, 16, 7.84211)","(16, 6, 0, 11, 6.33333)",7,16,1,1
233446m,234466m,ツモ6m / 打3m,"(7, 2, 10, 16, 7.84211)","(8, 3, 2, 12, 6.73333)",7,8,1,0
233446m,234467m,ツモ7m / 打3m,"(7, 2, 10, 16, 7.84211)","(8, 2, 3, 12, 7.3)",7,8,1,1
233446m,234468m,ツモ8m / 打3m,"(7, 2, 10, 16, 7.84211)","(8, 2, 1, 11, 5.9)",7,8,1,0
233447m,123344m,ツモ1m / 打7m,"(7, 2, 7, 16, 6.85)","(11, 4, 1, 12, 7)",7,11,1,1
233447m,233344m,ツモ3m / 打7m,"(7, 2, 7, 16, 6.85)","(12, 5, 0, 11, 5.93333)",7,12,1,1
233447m,233444m,ツモ4m / 打7m,"(7, 2, 7, 16, 6.85)","(16, 6, 0, 11, 6.33333)",7,16,1,1
233447m,233478m,ツモ8m / 打4m,"(7, 2, 7, 16, 6.85)","(8, 2, 3, 12, 7.36364)",7,8,1,1
233447m,234467m,ツモ6m / 打3m,"(7, 2, 7, 16, 6.85)","(8, 2, 3, 12, 7.3)",7,8,1,1
233448m,123344m,ツモ1m / 打8m,"(7, 2, 6, 16, 6.65)","(11, 4, 1, 12, 7)",7,11,1,1
233448m,233344m,ツモ3m / 打8m,"(7, 2, 6, 16, 6.65)","(12, 5, 0, 11, 5.93333)",7,12,1,1
233448m,233444m,ツモ4m / 打8m,"(7, 2, 6, 16, 6.65)","(16, 6, 0, 11, 6.33333)",7,16,1,1
233448m,233478m,ツモ7m / 打4m,"(7, 2, 6, 16, 6.65)","(8, 2, 3, 12, 7.36364)",7,8,1,1
233448m,234468m,ツモ6m / 打3m,"(7, 2, 6, 16, 6.65)","(8, 2, 1, 11, 5.9)",7,8,1,0
233449m,123344m,ツモ1m / 打9m,"(7, 2, 3, 16, 6.15789)","(11, 4, 1, 12, 7)",7,11,1,1
233449m,233344m,ツモ3m / 打9m,"(7, 2, 3, 16, 6.15789)","(12, 5, 0, 11, 5.93333)",7,12,1,1
233449m,233444m,ツモ4m / 打9m,"(7, 2, 3, 16, 6.15789)","(16, 6, 0, 11, 6.33333)",7,16,1,1
233455m,233345m,ツモ3m / 打5m,"(11, 4, 4, 15, 8.35294)","(14, 5, 0, 12, 7.0625)",11,14,1,1
233455m,234556m,ツモ6m / 打3m,"(11, 4, 4, 15, 8.35294)","(15, 5, 0, 15, 9.26667)",11,15,1,1
233457m,233345m,ツモ3m / 打7m,"(11, 3, 1, 14, 7.14286)","(14, 5, 0, 12, 7.0625)",11,14,1,1
233458m,223345m,ツモ2m / 打8m,"(7, 2, 10, 15, 7)","(11, 4, 4, 15, 8.58824)",7,11,1,1
233458m,233345m,ツモ3m / 打8m,"(7, 2, 10, 15, 7)","(14, 5, 0, 12, 7.0625)",7,14,1,1
233458m,233455m,ツモ5m / 打8m,"(7, 2, 10, 15, 7)","(11, 4, 4, 15, 8.35294)",7,11,1,1
233458m,233456m,ツモ6m / 打8m,"(7, 2, 10, 15, 7)","(15, 5, 0, 15, 9.1875)",7,15,1,1
233458m,233457m,ツモ7m / 打8m,"(7, 2, 10, 15, 7)","(11, 3, 1, 14, 7.14286)",7,11,1,1
233459m,223345m,ツモ2m / 打9m,"(7, 2, 7, 15, 6.6087)","(11, 4, 4, 15, 8.58824)",7,11,1,1
233459m,233345m,ツモ3m / 打9m,"(7, 2, 7, 15, 6.6087)","(14, 5, 0, 12, 7.0625)",7,14,1,1
233459m,233455m,ツモ5m / 打9m,"(7, 2, 7, 15, 6.6087)","(11, 4, 4, 15, 8.35294)",7,11,1,1
233459m,233456m,ツモ6m / 打9m,"(7, 2, 7, 15, 6.6087)","(15, 5, 0, 15, 9.1875)",7,15,1,1
233459m,233457m,ツモ7m / 打9m,"(7, 2, 7, 15, 6.6087)","(11, 3, 1, 14, 7.14286)",7,11,1,1
233466m,123466m,ツモ1m / 打3m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 12, 6.63158)",4,8,0,0
233466m,223346m,ツモ2m / 打6m,"(4, 2, 13, 15, 7.55556)","(7, 2, 7, 16, 8)",4,7,0,1
233466m,233456m,ツモ5m / 打6m,"(4, 2, 13, 15, 7.55556)","(15, 5, 0, 15, 9.1875)",4,15,0,1
233466m,234466m,ツモ4m / 打3m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 12, 6.73333)",4,8,0,0
233466m,234667m,ツモ7m / 打3m,"(4, 2, 13, 15, 7.55556)","(12, 4, 0, 12, 7.66667)",4,12,0,1
233466m,234668m,ツモ8m / 打3m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 15, 6.875)",4,8,0,0
233466m,333466m,ツモ3m / 打2m,"(4, 2, 13, 15, 7.55556)","(8, 3, 1, 12, 6.21429)",4,8,0,0
233467m,234667m,ツモ6m / 打3m,"(8, 2, 2, 12, 7.2)","(12, 4, 0, 12, 7.66667)",8,12,1,1
233467m,234677m,ツモ7m / 打3m,"(8, 2, 2, 12, 7.2)","(12, 4, 0, 12, 7.33333)",8,12,1,1
233468m,123468m,ツモ1m / 打3m,"(4, 1, 16, 15, 6.70833)","(8, 2, 0, 8, 5.66667)",4,8,0,0
233468m,223346m,ツモ2m / 打8m,"(4, 1, 16, 15, 6.70833)","(7, 2, 7, 16, 8)",4,7,0,1
233468m,233456m,ツモ5m / 打8m,"(4, 1, 16, 15, 6.70833)","(15, 5, 0, 15, 9.1875)",4,15,0,1
233468m,234468m,ツモ4m / 打3m,"(4, 1, 16, 15, 6.70833)","(8, 2, 1, 11, 5.9)",4,8,0,0
233468m,234668m,ツモ6m / 打3m,"(4, 1, 16, 15, 6.70833)","(8, 3, 2, 15, 6.875)",4,8,0,0
233468m,234688m,ツモ8m / 打3m,"(4, 1, 16, 15, 6.70833)","(8, 3, 1, 11, 5.9375)",4,8,0,0
233468m,333468m,ツモ3m / 打2m,"(4, 1, 16, 15, 6.70833)","(8, 2, 0, 8, 5.44444)",4,8,0,0
233477m,123347m,ツモ1m / 打7m,"(4, 2, 10, 12, 6.47368)","(7, 2, 9, 11, 6.20833)",4,7,0,1
233477m,223347m,ツモ2m / 打7m,"(4, 2, 10, 12, 6.47368)","(7, 2, 9, 16, 7.25)",4,7,0,1
233477m,233447m,ツモ4m / 打7m,"(4, 2, 10, 12, 6.47368)","(7, 2, 7, 16, 6.85)",4,7,0,1
233477m,233457m,ツモ5m / 打7m,"(4, 2, 10, 12, 6.47368)","(11, 3, 1, 14, 7.14286)",4,11,0,1
233477m,234677m,ツモ6m / 打3m,"(4, 2, 10, 12, 6.47368)","(12, 4, 0, 12, 7.33333)",4,12,0,1
233477m,234778m,ツモ8m / 打3m,"(4, 2, 10, 12, 6.47368)","(12, 4, 0, 12, 7.69231)",4,12,0,1
233477m,234779m,ツモ9m / 打3m,"(4, 2, 10, 12, 6.47368)","(8, 3, 1, 12, 6.13333)",4,8,0,0
233478m,233457m,ツモ5m / 打8m,"(8, 2, 3, 12, 7.36364)","(11, 3, 1, 14, 7.14286)",8,11,1,1
233478m,234778m,ツモ7m / 打3m,"(8, 2, 3, 12, 7.36364)","(12, 4, 0, 12, 7.69231)",8,12,1,1
233478m,234788m,ツモ8m / 打3m,"(8, 2, 3, 12, 7.36364)","(12, 4, 0, 12, 7.38462)",8,12,1,1
233479m,123347m,ツモ1m / 打9m,"(4, 1, 13, 11, 5.91667)","(7, 2, 9, 11, 6.20833)",4,7,0,1
